순번,과목명,담당교수,성적부여,평점,과제,조모임,학점 비율,출결,시험 횟수,추천수,리뷰
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,교수님 강의력 너무 좋으셨고 부담 전혀 안 됨. 취업 관련해서 정보도 많이 얻었음. 과제가 있기는 한데 부담 느낄 정도는 아님.
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 너무 좋으셔요~~ 수업도 유익함 P/F라 어느 정도의 결석은 상관없어서 시험기간때 좋았음
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,이남 교수님 친절하시고 어느 학년이 들어도 좋은 강의
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,개인적으로 꿀 교양 중 탑 3안에 든다고 생각합니다. 과제 딱 하나고 그리 어려운과제 안내십니다. 수업시간에 다른 공부해도 배려해 주고 딱히 주의 깊게 안들어도 상관없습니다. 출석은 3번까지 빠질 수 있습니다. 하지만 들어두면 정말 유용한 정보들 많이 알려주십니다. 저는 잘 안들었지만..
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,진짜 꿀교양.....갓홍쌤!! 진짜 수업 부담 하나도 없었어요 ㅠ ㅠㅠ ㅠ
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 진짜 좋아요 진탐 들으실거면 이 교수님 무조건 추천!! 너무 착하셔서 학생들 편의 다 봐주시고 페일 안당하게 신경 써주시고 오히려 제가 죄송할 지경.. 수업 안들어도 되니까 듣기만 하라고 하시는데 너무 죄송했어요 유익한 정보 짱 많이 가르쳐주셔서 꼭 들으시라고 추천 드리는 강의에요
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,수업을 열심히 들으면 어느 학년이나 도움될법한 이야기.
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,이남 교수님 수업 들었는데 강의하시는것도 다 도움되는 이야기해주시고 한번쯤은 꼭 들어야하는 강의입니다. 학생 편의도 많이 봐주셔서 죄송할정도 패일도 안주시려고 연락도 해주시고 진짜 꿀강
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 수업 잘들었어요 과제가 좀 빡세긴 하지만 그래도 즐겁게 들었습니다! 얻어가는 정보가 많았어요
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,이남교수님 수업 들었습니다. P/F과목이라 부담없이 들었구요 교수님도 학생들 편의 많이 봐주십니다. 3번까지 빠지는거 가능하고 F되지않도록 출결 신경써주십니다.
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,한번은 들어볼만한 수업인것 같아요 바쁘지 않는 날에 듣는걸 추천합니다
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,페스페일이라 좋아서 신청했는데 나름 유익한내용배우고가는거같아요 홍록기형님분이신 홍쌤이었는데 되게 재밌게들었어요!
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,패패강의 들으실거면 그냥 이거 들으세요 이남 교수님 수업 들었는데 죄송할 정도로 저희를 편하게 해주셔서.... 그냥 할거하고 귀만 열어달라는데 그러기도 죄송하더라고요ㅜㅜ 그만큼 편하고 진로에 도움 많이 되는 수업이니까 백번 추천합니다
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍진기쌤이셨는데 재밌게하려고 노력하시고 다른 일해도 이해해주세요. 하지만 개그코드 안맞아요...... ㅜ
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 걸렸는데 다른일하는거도 이해해주시고 암튼 좋으심.
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 걸리십쇼 갓갓 그자체 수업도 재밌습니다 정말 좋아요
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"아직도 어느 분 수업을 들었는지 모르겠네요,,ㅎ 암튼 꿀입니다"
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍진기 교수님 정말 최고임. 과제 공지도 매시간 계속 해주시고 수업 중간에 농담이나 개그도 많이.해서 지루하지.않음. 메일에.대한 답변도 빠르고 친절해서 패페로 최고임. 하지만 문과생보다는 이과생들이.들으면 도움이.많이 될 진로특강인듯
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 너무 좋아요 ㅠㅠㅠㅠ 홍쌤 좋다는 소문 듣고 일부러 첫날에 홍쌤 반으로 수강변경까지 해가면서 들었는데 역시 후회 안했어요! 메일이나 출결 관련 질문도 친절하게 답해주시고 재밌ㅇ어요!!
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,취업에 도움되는 이야기도 많이 해주시고 중간중간 하시는 개그도 재밌었어요
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,패스패일로 듣기 꿀이에요~!ㅎㅎ 시험은 없고 과제도 없어요 ♡♡
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 최고 근데 중간에 튀는 건 안 되고 차라리 결석 3번까지 봐주신댔으니까 계산 잘 해서 아예 빠지세용
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,누구 교수님께 수업을 들었는지는 모르지만ㅋㅋㅋㅋ 취업하시려는 분께는 좋은 강의가 될 듯 하네요.... 일반 기업과 거리가 먼 저는 그냥 한귀로 흘리고 다른거 했는데 출튀하시는 분이 너무 많아서 교수님 좀 안쓰러웠음 ㅜ
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,이남교수님이 갓갓입니다 교수님이 학생들 f맞지 않게 신경써주십니다. 강의도 잘 하셔서 좋았던 수업!
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이남 교수님 수업 정말 좋았어요. 과제도 수업 마칠 때쯤에 종이 받고 내용 써서 가기 전에 내면 되고요. 출석은 직접 부르시는데 중간에 그냥 가도 뭐라곤 안 하시더라구요... 유익한 내용도 많아서 나중에 필요할 때 몰래 강의실 와서 듣고 가고 싶다는 생각도 들었어요 ㅋㅋㅋ
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,"이남 교수님이었는데, 수업에 열의가 넘치시고 출석은 매주 시트지 한장씩 나눠주시고 그거 작성해서 내시면 출석인정이 됩니다. 간단해요. 한두번 정도는 호명으로 출석 하십니다. 시험기간에는 귀만 빌려달라고 자기 시험공부 할 거 하셔도 좋다고 합니다. 이외에 출석 관리도 잘 해주려고 하시고 도움되는 얘기도 많이 해 주시는 좋은 강의였습니다"
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,출석하고 도망가는 인원이 절반인데도 출석 다시 안부르니 마음 편히 도망가세요..... 학기 말에 누군가가 컴플레인 걸어서 수업 시작할때 종이 나눠주고 이름 적어서 수업 끝날때 걷는 식으로 바뀌긴 했습니다.
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,전 홍쌤인데 졸리지 않게 재미이뇨는 이야기랑 간식도 챙겨주세요 패논페라 부담은 없고 유용했습니다
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,츌석만 제대로 하시면 패스 받습니다 과제는 미래 계획 쓰는거 하나였어요
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,2,이남교수님 너무좋아요!! 과제도 어렵지않고 보고서만 그때그때 제출하면 됩니다 강의자료도 유익한거 많아요 짱입니다
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,3,이남 교수님이 진짜 짱 꼭 나오는날말씀해주시고 다른날은 귀만빌려달라고 해주시고 다른일이 급하면 해도 된다고하심 꼭 이남 교수님으로 들으셈
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 수업을 들었는데 아주 재밌으신 분이에요! pass or fail이러 큰 부담없고 과제도 정말 쉬운 거여서 부담없었습니다! 선생님께서 출결도 관리해주시고 아주 좋은 강의였습니다:)
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,2,무조건 이남교수님 들으셈 첫날갔는데 이남교수님이아니다? 드랍하고 에타에 수소문해서 이남교수님반 찾아가셈 다른 진탐교수님보다 훨씬나음 과제 아예없음 시험도 없고 그냥 시험기간중에 빠지면안되는날이있는데 그날참석하고 4번이상결석안하면 됨 무조건 이남교수님을 찾으세요
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,저는 이남교수님한테 들었는데 시험기간인거 배려해주시고 귀만 빌려달라고 하세요! 정말 좋습니다
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,수업듣기에 부담없고 편해요. 3번결석이랑 1번 지각가능합니다.
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,ㅎㅎㅎ 너그럽게 몇번 봐주시긴하시는데 정말 저희가 어떠한 진로를 선택해야할지 그리고 무엇을 해두면 좋은점 대회는 무엇을 나가야하는지 등 도움이 많이 됬어요 ㅎㅎㅎ 강의 추천합니다!! 전 이남교수임인가?? 암튼 그뷴한테서 들엇어요 ㅎ
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"이남 교수님 수업 들었는데 꿀이었어요👍🏻 수업시간에 다른 거 해도 되고, 수업시간 중에 10분 내로 쓸 수 있는 과제물 제출하고 가면 출석처리 됩니다. 가끔 출석 부르기도 하시구요! 그리고 3번까지 빠질 수 있어요ㅎㅎ"
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,이남교수님 수업들었는데 내용은 재미없지만 학점채우기엔 꿀이다.
10156,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"안성준 강사님한테 들었는데 음.. 열정 있으시고 내용도 3,4학년한텐 유익해요 근데 재미는 없고 약간 부담스러운 느낌ㅠㅠ"
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,말해 뭐해 유튜브 올려주시는데 기간이 짧아서 놓치는 경우 있었는데 그래도 좋았습니다. 열정적이셨어요!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,패올패지만 꿀강오브 꿀강이요ㅜㅡㅜ 찬중짱!!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"화 5,6교시 s20 안성준 강사님 강의 들었습니다. 정말 좋은 이야기 많이 해주시고 부담도 적었는데 점심먹고 들어서 조금 졸렸습니다. 그리고 비대면이다보니 교수님을 직접 뵐 수 없어 아쉬웠습니다."
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,진로와 취업관련 쏠쏠하고 유용한 정보 알려주셔서 너무 감사했습니다!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"진쨔 출석도 이러닝에 들어가서 확인만 해도 자동출석에 과제도 진짜진짜 쉬워서 꿀교양 맞더라구요 ,,"
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"이게 바로 꿀교양,, 적성검사 결과지+과제 2개 제출만 하면 됨"
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,꿀강의입니다! 4학년이 많이듣지만 1학년때 들었는데 더 좋았던거같아요. 교수님은 랜덤이시고 저는 연예인 홍록기씨 형 되시는 강사님이 오셨었는데 이런 컨설팅 전문으로 하시는분이라 쾌활하시고 수업분위기도 좋아서 너무 맘에 들었습니다. 패스페일이라 부담도 없고 전부 앞으로 취업하는데 도움되는 내용이라 1학년분들도 들으시는걸 강추해요!!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,그냥 개꿀임 ㅇㅇ 과제 아닌 과제 있는데 금방 해서 낼 수 있을 정도
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,무난무난 고학년들 패페 과목으로 딱
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,개꿀강의입니다. 과제가 3개인가 있긴했는데 시간 조금만 투자하면 끝낼수있는거임
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,개꿀강의입니당~! 제가 들었던 교수님 강의는 매주 과제 비슷한거 내주긴 했는데 얼마 안걸리는 거라 개꿀이었어용
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,친절하게 가르쳐주는 교수님 대단해요 굿굿굿
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,강의명 그대로 진로에 대한 여러 강의들 유튜브에 올려주셨어요 출석도 빨리 알려주시고 친절하신 교수님이셨습니다 과제도 두 번이었는데 한 번으로 줄여주셨어요 마음 편하게 듣기 좋아요!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,비대면으로 진행했고 실시간 수업이 아니라 유튜브에 영상을 올려주셔서 큰 부담없이 수강할 수 있었습니다!!! 대면으로 들었다면 더 열심히 들었을텐데 비대면으로 들어서 가끔 제대로 안 듣기도 했는데 저 스스로에게 아쉽네요ㅠ 교수님은 진짜 좋으셔요!!!👍👍👍
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,과제가 있는 주도 있고 없을 때도 있습니다. 과제 자체도 굉장히 쉬워서 한시간 내로 작성하고 제출이 가능했습니다.
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,개꿀이죠 이정도면 비대면으로 했지만 대면으로 했던 동기들도 이건 꿀교양이라고 했으니깐요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,정말 힐링되는 수업. 그 많은 과제의 폭격 속에서도 이 수업은 과제가 적어서 좋았음.
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,힐링되는 수업이었습니다!! 홍진기 교수님 강의 최고예요 정말
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,정말 유익했어요!!ㅎㅎ 들어두시면 앞으로 도움 많이되실것같아요! 이남교수님 짱
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍진기교수님 개꿀이었어요 과제도 전혀 어렵지않고 교수님도 좋아보이셔요 사실 솔직하게 말하면 비대면이라 출석만 하고 수업 안듣긴했지만요....
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,ㅎㅎㅎㅎㅎㅎㅎ 싸강으로 과제더미에 묻혀가던 학생들의 입장을 배려해주신 것 같아서 감사해요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,이남 교수님 좋아요. 수업마다 작성해서 제출하는 게 있는데 전혀 부담 가질 필요없어요.
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍진기 교수님 정말 좋아요!! 수업내용도 알차고 비대면이었지만 많은 걸 배울 수 있었던 유익한 시간이었어요~
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,너무 좋았습니다!!! 정말 꿀강이였어요!!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,저학년인데 유용하게 잘 들었습니다. 홍진기 교수님 수업이었는데 학생들 많이 생각해주시는 것 같아요. 대면 때 들었으면 더 좋았을 것 같아서 아쉽습니다ㅜ
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,비대면으로 수업했지만 유익하고 좋았습니다!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,패페 강의는 입학하고나서 처음듣는데 교수님께서 학생들 부담스럽지 않은선에서 말씀하시면서 행동하시구 저는 좋았습니다 이번학기는 비대면이라 그런지모르겠지만 과제도 어렵지않았습니다
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,새내기인데 정말 의미있는 수업인 것 같아요! 비대면이라 그냥 켜놓고 편하게 들을 수있었어요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,강사분이 배려 많이 해주시고 좋으신 분 같았어요 근데 기억에 남는 내용이 없음
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,싸강에도 빛나는 꿀강입니다!! 개인적으로 저학년때 듣는거 추천해요!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,교수님 착하고 좋으심 홍쌤이었는데 저학년 때 들을걸 하고 후회됐음
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,워크시트제출만 하면 되는 가벼운 수업이라 듣는데 부담도 없고 페스페일이라 좋아요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,강사분들 너무 친절하세요. 전혀 부담없는 수업!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,부담없는 패스패일 나와야되는 날이랑 워크시트만 잘 써주면 좋습니다
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,출석만 하면 무조건 패스에영 최고입니당 !!!!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,패스패일은 역시 꿀이에요 추천 출석 잘하면 됨니다
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,시험 안보고 과제 쉬운거 하나 제출하고 출석만 하면 2학점 77ㅓ억
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,패스패일이라 그냥 가서 다른거 하면되는데 저는 앞에서 말하니까 또 집중이 안되더라구요 ㅋㅋ.. 그냥 그래요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,조모임 있으나 부담되는 조모임 아님 거의 개별이라고 보면 됨 3번까지 빠질 수 있다고 하셨고 출결만 잘하면 패스가능
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,갓갓갓갓 교수님이에영 ㅜㅜㅜㅜㅜ 인생 강의입니다
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 진짜 최고에요 ㅠㅠㅠ 시험도 없고 과제 하나만 하면 되서 좋았습니다.
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,학생들 편의 봐주시고 강의도 진짜 열심히 하십니다 완전 추천해요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이남 교수님 너무 좋으셨어요!! 편히 수업 들을 수 있엇습니다 감사합니당
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,꿀교양 이남 교수님 수업이였고 워크시트로 출석체크하고 3번 빠질수 있어요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,그야말로 꿀교양입니다 3~4학년때 듣는거 추천하구요 편하게 들으시면됩니다 ㅎㅎ
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"홍쌤 최고,,, 진짜 재밌고, 교수님 너무 좋아요"
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"매주 워킈트 쓰는게 귀찮지만 3번까지 빠져도 되서 좋았어요 시험기간에 공부, 과제 하는거 허락해 주세요"
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이남 교수님 최고였습니다 ㅠㅠㅠㅠ 학생들 편의를 최우선으로 해주시는 교수님이세요ㅠㅠㅠ 매일 워크시트 있는데 어렵지 않습니다!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 수업 들었습니다. 취업관련으로 구체적이고 현실적인 내용들을 지루하지 않게 가르쳐주십니다. 결석 3번까지 허용이라 시험기간에 좋았습니다.
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 수업 들었어요! 유쾌하시구 좋았습니다! 퀴즈 맞추면 선물도 주시고! 학생들 배려 많이 해주셔서 정말 좋았어요!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,"이남교수님 짱. 출석은 수업끝나고 이름적은 종이내고 가는거고, 시험 없음. 과제는 5개중에 2개 선택인데 인적성검사랑 진로강연하나들으면 무조건 P. 3번까지 알아서 빠질수있음. 말씀도 재치있게 하시고, 2-3학년이라면 유익한정보도 많아서 들을만함"
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,최고였습니다 교수님 너무 좋으신 분 도움되는 내용도 있고 좋아요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤한테 강의 들었는데 홍쌤 재밌고 수업자료 잘 준비해오시고 출석 3번 빠져도 돼서 좋았음
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 수업 들었는데 3번까지 결석 허용해주셔서 좋아요!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,교수님 유쾌하시고 좋습니다! 3번까지 빠질 수 있는 것도 장점!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이남교수님 정말 좋으십니다 학생의 편의를 많이 봐주시는데 그걸 악용하는 학생들이 더이상 제발 나오지 없길 바래요..
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,저는 이남교수님이셨는데 정말 유익하고 즐거운 강의였습니다. 일주일에 한번 있는 꿀교양을 들으러 가는 기분이였어요!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,홍쌤 너무 귀여우셨어요ㅎㅎ 패스패일 좋네요!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,세번까지 빠져도 되고 꿀이에요 워크시트만 작성하면 돼요 꼭 들으세요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이 남 교수님 다시 뵙고 싶네요 정말 재밌고 유익했습니다
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,본인이 정말 얻어 가겠다 노력하면 많이 얻어갑니다. 학생에게 터치 안하는 교수가 좋은 교순가에는 의문이 있어서 얘기안하겠습니다. 수업 안들어도 매번하는 워크시트(출석대체)가 뒤돌아보니 꽤 의미 있습니다.
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,개꿀입니다 수업시간에 다른거 하게 해주시고 3번까지 빠질수있어요 워크시트도 엄청 도움되고 도움되는 이야기 엄청 많이해주셨어요 워크시트로 출석하는데 솔직히 친구꺼 적어서 대출해줘도 될거같지만 워크시트 너무 재밌고 유익했어서 빠진적 시험기간 세번말곤 한번도없어요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,흔한 패페수업. 강의때 딴짓 해도 되고 과제는 4개중 2개 해서 제출하는건데 인터넷에서 심리검사하거나 미래계획서..?이런거 쓰는거. 종강 전 주 까지 내면 됨. 교수님 이름은 기억 안나는데 출석 방식은 수업시작할때 출석종이 가져가서 이름 학과 적고 수업 끝나고 제출하는 방식.
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이남교수님 정말 좋으세요~ 매수업 워크시트만 작성하면되고 세번까지 빠질 수 있어서 아주 좋았어요!
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,딱 두말만한다.. 홍쌤 최고!!!!! 학생들을 위해 수업하시고 노력하시고 위해주시는게 딱 눈에 보입니다. 수강인원 대다수인원이 잤지만 홍교수님 강의력과 노력은 최고다. 수고하셨습니다 홍쌤 ㅎㅎ
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"시간안에 최대한 많은 정보를 알려주려고 노력하시는게 보였고 알고계신것, 경험하신것이 굉장히 많아보이셨음 큰 도움이 된 수업. 출결은 세번까지 인정이라 시험기간에 이용했음"
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이남 교수님 학생들 배려 정말 많이 해주십니다. 수업도 20분정도 일찍 끝나고 워크시트만 작성해서 내면 출석 인정입니다.
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이 남 교수님 수업 들었는데 정말 유익했어요. 진로에 대해서 생각해볼 시간을 가질 수 있고 강의력도 좋으심. 들으면서 과제나 공부해도 된다고 하셔서 덕분에 시간 활용을 잘했음
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,이 교수님은 아니셨는데 다른 강사님이오셔서 했는데 정말 유익하고 좋은 교양이에요
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,0,"이번 학기에 듣길 정말 잘한 과목입니다. 3번까지 빠질 수 있었고, 교수님께서 출석을 늦게 호명하셔 지각 처리도 되지 않는 경우가 많았어요.. 학생 배려도 굉장히 잘해주시고요. 저랑 전혀 관련 없는 내용의 수업이어서 그렇지, 취업하시는 분들께는 내용 역시 굉장히 도움이 될 것 같습니다."
10157,진로탐색과 진로설정,김찬중,PassFail,4.71,보통,없음,학점느님,직접호명,없음,1,이남 교수님 너무 좋아요 ㅠㅠㅠ 결석 세 번까지 가능하고 매 시간마다 워크시트 쓰고 그걸로 출결 체크하는데 진짜 하나도 안어렵고 그냥 자기 진로에 대한 생각? 적는거에요 교수님이 학생들 패일 안만들려고 노력 해주시는게 그냥 눈에 보였어요 학생들 생각 많이 해주시고 최곱니다 ~!
